chunksize,conns,delta
65536,26,0.0322299
65536,25,0.029620171
65536,24,0.029940128
65536,23,0.035660028
65536,22,0.035290003
65536,21,0.024129868
65536,20,0.024159908
65536,19,0.050840139
65536,18,0.022710085
65536,17,0.047650099
65536,16,0.050600052
65536,15,0.022220135
65536,14,0.021589994
65536,13,0.022480011
65536,12,0.02045989
65536,11,0.020020008
65536,10,0.020309925
65536,9,0.018429995
65536,8,0.020139933
65536,7,0.019269943
65536,6,0.020040035
65536,5,0.019850016
65536,4,0.020489931
65536,3,0.017770052
65536,2,0.018379927
65536,1,0.020329952
32768,50,0.046570063
32768,49,0.043149948
32768,48,0.042459965
32768,47,0.075469971
32768,46,0.102940083
32768,45,0.276160002
32768,44,5.042409897
32768,43,0.059279919
32768,42,0.081840038
32768,41,0.040149927
32768,40,0.046789885
32768,39,0.04053998
32768,38,0.067179918
32768,37,0.058369875
32768,36,0.117560148
32768,35,0.045400143
32768,34,0.043370008
32768,33,0.042420149
32768,32,0.058789968
32768,31,0.04189992
32768,30,0.041369915
32768,29,0.064830065
32768,28,0.120210171
32768,27,0.139640093
32768,26,0.109859943
32768,25,0.326879978
32768,24,0.038530111
32768,23,0.034169912
32768,22,0.033390045
32768,21,0.033410072
32768,20,0.039989948
32768,19,5.022690058
32768,18,0.029119968
32768,17,0.046329975
32768,16,0.028480053
32768,15,0.064670086
32768,14,0.028059959
32768,13,0.025380135
32768,12,0.023220062
32768,11,0.021090031
32768,10,0.026089907
32768,9,0.022830009
32768,8,0.022259951
32768,7,0.018850088
32768,6,0.018270016
32768,5,0.019429922
32768,4,0.020900011
32768,3,0.018470049
32768,2,0.017810106
32768,1,0.020269871
16384,50,0.045209885
16384,49,0.063609838
16384,48,0.10194993
16384,47,0.063549995
16384,46,0.091300011
16384,45,0.043009996
16384,44,5.044229984
16384,43,0.084860086
16384,42,0.131429911
16384,41,0.111310005
16384,40,0.035859823
16384,39,0.109629869
16384,38,0.037019968
16384,37,0.055429935
16384,36,0.063879967
16384,35,0.034250021
16384,34,0.073240042
16384,33,0.034879923
16384,32,0.032109976
16384,31,0.063599825
16384,30,0.032269955
16384,29,0.038259983
16384,28,0.071009874
16384,27,0.030600071
16384,26,0.032870054
16384,25,0.047319889
16384,24,0.033739805
16384,23,0.028069973
16384,22,0.033289909
16384,21,0.048589945
16384,20,0.02684021
16384,19,0.024539948
16384,18,0.024800062
16384,17,0.02583003
16384,16,0.026690006
16384,15,0.028019905
16384,14,0.026089907
16384,13,0.027260065
16384,12,0.025599957
16384,11,0.02538991
16384,10,0.022660017
16384,9,0.022619963
16384,8,0.028380156
16384,7,0.020060062
16384,6,0.020339966
16384,5,0.020940065
16384,4,0.018559933
16384,3,0.017640114
16384,2,0.017770052
16384,1,0.018959999
8192,50,0.047689915
8192,49,0.087389946
8192,48,0.086889982
8192,47,0.054870129
8192,46,0.041880131
8192,45,0.045700073
8192,44,0.038939953
8192,43,0.047240019
8192,42,0.058589935
8192,41,0.072849989
8192,40,0.052150011
8192,39,0.037499905
8192,38,0.038660049
8192,37,0.037620068
8192,36,0.049430132
8192,35,0.035059929
8192,34,0.051179886
8192,33,0.031790018
8192,32,0.056710005
8192,31,0.033820152
8192,30,0.050300121
8192,29,0.06269002
8192,28,0.076100111
8192,27,0.095420122
8192,26,0.031009912
8192,25,0.027170181
8192,24,0.028140068
8192,23,0.027470112
8192,22,0.026679993
8192,21,0.028700113
8192,20,0.028369904
8192,19,0.026370049
8192,18,0.029510021
8192,17,0.027750015
8192,16,0.025789976
8192,15,0.029199839
8192,14,0.02305007
8192,13,0.020879984
8192,12,0.020770073
8192,11,0.020730019
8192,10,0.02331996
8192,9,0.020420074
8192,8,0.017479897
8192,7,0.021709919
8192,6,0.017940044
8192,5,0.020529985
8192,4,0.024600029
8192,3,0.016709805
8192,2,0.017750025
8192,1,0.018149853
4096,50,0.048089981
4096,49,0.046659946
4096,48,0.043529987
4096,47,0.044400215
4096,46,0.045979977
4096,45,0.041729927
4096,44,0.042899847
4096,43,0.068580151
4096,42,0.0615201
4096,41,0.040030003
4096,40,0.055000067
4096,39,0.063969851
4096,38,0.038550138
4096,37,0.075980186
4096,36,0.054369926
4096,35,0.038269997
4096,34,0.037610054
4096,33,0.064319849
4096,32,5.024909973
4096,31,0.032219887
4096,30,0.156849861
4096,29,0.029779911
4096,28,0.074740171
4096,27,0.324599981
4096,26,0.051059961
4096,25,0.028389931
4096,24,0.027519941
4096,23,0.025279999
4096,22,0.027130127
4096,21,0.026570082
4096,20,0.024329901
4096,19,0.023999929
4096,18,0.02489996
4096,17,0.025239944
4096,16,0.023970127
4096,15,0.024330139
4096,14,0.024760008
4096,13,0.022850037
4096,12,0.020619869
4096,11,0.021970034
4096,10,0.020470142
4096,9,0.02335
4096,8,0.022959948
4096,7,0.020829916
4096,6,0.020009995
4096,5,0.017800093
4096,4,0.019010067
4096,3,0.021199942
4096,2,0.017279863
4096,1,0.019390106
2048,50,0.052020073
2048,49,0.056470156
2048,48,0.066429853
2048,47,0.064049959
2048,46,0.051929951
2048,45,0.051660061
2048,44,0.047289848
2048,43,0.046910048
2048,42,0.083029985
2048,41,0.057279825
2048,40,0.053009987
2048,39,0.04700017
2048,38,0.042729855
2048,37,0.043630123
2048,36,0.04148984
2048,35,0.04005003
2048,34,0.040199995
2048,33,0.038190126
2048,32,0.03621006
2048,31,0.053519964
2048,30,0.039319992
2048,29,0.054170132
2048,28,0.054570198
2048,27,0.040159941
2048,26,0.036980152
2048,25,0.033370018
2048,24,0.033169985
2048,23,0.031630039
2048,22,0.034420013
2048,21,0.032170057
2048,20,0.032819986
2048,19,0.030100107
2048,18,0.026129961
2048,17,0.026520014
2048,16,0.026410103
2048,15,0.026809931
2048,14,0.024250031
2048,13,0.02286005
2048,12,0.025590181
2048,11,0.024129868
2048,10,0.02173996
2048,9,0.034389973
2048,8,0.021160126
2048,7,0.020610094
2048,6,0.022069931
2048,5,0.025360107
2048,4,0.023469925
2048,3,0.02083993
2048,2,0.020269871
2048,1,0.018850088
1024,50,0.049769878
1024,49,0.055009842
1024,48,0.050189972
1024,47,0.050529957
1024,46,0.049500227
1024,45,0.049599886
1024,44,0.047459841
1024,43,0.051640034
1024,42,0.047320127
1024,41,0.045099974
1024,40,0.047069788
1024,39,0.042880058
1024,38,0.04350996
1024,37,0.043659925
1024,36,0.041739941
1024,35,0.043560028
1024,34,0.038650036
1024,33,0.038319826
1024,32,0.038190126
1024,31,0.040510178
1024,30,0.03915
1024,29,0.043869972
1024,28,0.038190126
1024,27,0.036419868
1024,26,0.033639908
1024,25,0.033149958
1024,24,0.033370018
1024,23,0.033089876
1024,22,5.022789955
1024,21,0.036299944
1024,20,0.030359983
1024,19,0.027509928
1024,18,0.031140089
1024,17,0.035700083
1024,16,0.028700113
1024,15,0.028830051
1024,14,0.031319857
1024,13,0.026659966
1024,12,0.028759956
1024,11,0.025850058
1024,10,0.029440165
1024,9,0.022949934
1024,8,0.025960207
1024,7,0.024479866
1024,6,0.023559809
1024,5,0.018770218
1024,4,0.023750067
1024,3,0.020330191
1024,2,0.022380114
1024,1,0.019889832
512,50,0.056159973
512,49,0.076959848
512,48,0.057359934
512,47,0.061150074
512,46,0.062050104
512,45,0.055979967
512,44,0.064860106
512,43,0.075889826
512,42,0.063730001
512,41,0.061020136
512,40,0.057749987
512,39,0.059170008
512,38,0.052320004
512,37,0.053119898
512,36,0.052880049
512,35,0.066699982
512,34,5.030639887
512,33,0.061789989
512,32,0.054719925
512,31,0.069810152
512,30,0.042200089
512,29,0.044219971
512,28,0.050260067
512,27,0.039299965
512,26,0.03813982
512,25,0.038520098
512,24,0.04508996
512,23,0.056950092
512,22,0.036730051
512,21,0.03474021
512,20,0.038800001
512,19,0.058429956
512,18,0.039620161
512,17,5.020440102
512,16,0.036880016
512,15,0.033220053
512,14,0.031270027
512,13,0.03309989
512,12,0.031650066
512,11,0.033410072
512,10,0.032000065
512,9,0.032069921
512,8,0.030669928
512,7,0.029979944
512,6,0.02602005
512,5,0.03098011
512,4,0.02534008
512,3,0.02128005
512,2,0.023360014
512,1,0.022249937
256,50,0.070320129
256,49,0.092999935
256,48,0.089270115
256,47,5.021270037
256,46,0.069190025
256,45,0.094400167
256,44,0.06614995
256,43,0.072779894
256,42,0.072149992
256,41,0.075150013
256,40,0.062880039
256,39,0.059910059
256,38,0.056489944
256,37,0.07487011
256,36,0.054260015
256,35,0.057889938
256,34,0.055109978
256,33,0.058190107
256,32,0.053240061
256,31,0.08310008
256,30,0.063980103
256,29,0.067990065
256,28,0.077059984
256,27,0.05129981
256,26,0.052429914
256,25,0.04895997
256,24,0.080490112
256,23,0.06986022
256,22,0.067699909
256,21,0.067699909
256,20,0.067549944
256,19,0.091650009
256,18,0.055600166
256,17,0.053740025
256,16,0.052960157
256,15,0.052000046
256,14,0.050119877
256,13,0.061630011
256,12,0.045979977
256,11,0.043219805
256,10,0.058739901
256,9,0.0379498
256,8,0.044300079
256,7,0.038429976
256,6,0.037019968
256,5,0.031759977
256,4,0.034109831
256,3,0.030499935
256,2,0.026170015
256,1,0.02504015
128,50,0.088540077
128,49,0.089600086
128,48,0.107360125
128,47,0.08856988
128,46,0.089639902
128,45,0.091309786
128,44,0.087179899
128,43,0.086410046
128,42,0.083179951
128,41,0.099789858
128,40,0.08491993
128,39,0.095010042
128,38,0.089590073
128,37,0.083650112
128,36,0.082130194
128,35,0.082230091
128,34,0.084170103
128,33,0.079590082
128,32,0.093450069
128,31,0.100110054
128,30,0.078860044
128,29,0.07565999
128,28,0.076050043
128,27,0.075939894
128,26,0.077499866
128,25,0.073260069
128,24,0.073930025
128,23,0.071769953
128,22,0.074869871
128,21,0.069240093
128,20,0.068079948
128,19,0.064970016
128,18,0.071549892
128,17,0.069499969
128,16,0.069919825
128,15,0.068210125
128,14,0.073920012
128,13,0.067990065
128,12,0.066390038
128,11,0.06704998
128,10,0.066879988
128,9,0.058680058
128,8,0.064120054
128,7,0.069060087
128,6,0.05182004
128,5,0.053309917
128,4,0.037120104
128,3,0.049669981
128,2,0.045269966
128,1,0.046010017
64,50,0.160449982
64,49,0.131599903
64,48,0.14380002
64,47,0.134749889
64,46,0.144190073
64,45,0.159620047
64,44,0.160010099
64,43,0.170209885
64,42,0.181050062
64,41,0.170020103
64,40,0.138880014
64,39,0.130140066
64,38,0.140950203
64,37,0.142439842
64,36,0.165889978
64,35,0.145390034
64,34,0.142999887
64,33,0.160330057
64,32,0.162260056
64,31,0.157219887
64,30,0.157049894
64,29,0.151400089
64,28,0.153270006
64,27,0.132100105
64,26,0.132509947
64,25,0.128769875
64,24,0.138200045
64,23,0.126100063
64,22,0.141800165
64,21,0.138000011
64,20,0.134030104
64,19,0.119750023
64,18,0.118580103
64,17,0.126559973
64,16,0.156369925
64,15,0.144129992
64,14,0.147340059
64,13,0.150619984
64,12,0.159580231
64,11,0.147740126
64,10,0.143209934
64,9,0.158790112
64,8,0.141839981
64,7,0.124929905
64,6,0.134180069
64,5,0.089319944
64,4,0.120369911
64,3,0.05347991
64,2,0.056970119
64,1,0.063210011
1073741824,50,0.043540001
1073741824,49,0.04440999
1073741824,48,0.044660091
1073741824,47,0.049459934
1073741824,46,0.038560152
1073741824,45,0.038860083
1073741824,44,0.08178997
1073741824,43,0.043829918
1073741824,42,0.063060045
1073741824,41,0.04671979
1073741824,40,0.037440062
1073741824,39,0.037479877
1073741824,38,0.085930109
1073741824,37,0.036930084
1073741824,36,0.038580179
1073741824,35,0.033810139
1073741824,34,0.033230066
1073741824,33,0.052200079
1073741824,32,0.053240061
1073741824,31,0.051249981
1073741824,30,0.030829906
1073741824,29,0.036260128
1073741824,28,0.027259827
1073741824,27,0.02876997
1073741824,26,0.027149916
1073741824,25,0.026759863
1073741824,24,0.026270151
1073741824,23,0.024749994
1073741824,22,0.026170015
1073741824,21,0.024819851
1073741824,20,0.045200109
1073741824,19,0.023930073
1073741824,18,0.028640032
1073741824,17,0.023130178
1073741824,16,0.02256012
1073741824,15,0.022679806
1073741824,14,0.022249937
1073741824,13,0.027499914
1073741824,12,0.019870043
1073741824,11,0.021619797
1073741824,10,0.019790173
1073741824,9,0.019850016
1073741824,8,0.020610094
1073741824,7,0.019309998
1073741824,6,0.020040035
1073741824,5,0.019380093
1073741824,4,0.019190073
1073741824,3,0.016880035
1073741824,2,0.018559933
1073741824,1,0.019180059
536870912,50,0.043280125
536870912,49,0.075740099
536870912,48,0.040609837
536870912,47,0.042079926
536870912,46,0.072999954
536870912,45,0.062139988
536870912,44,0.037090063
536870912,43,0.061490059
536870912,42,0.041349888
536870912,41,0.036679983
536870912,40,0.060739994
536870912,39,0.039250135
536870912,38,0.032449961
536870912,37,0.037530184
536870912,36,0.030249834
536870912,35,0.053950071
536870912,34,0.032030106
536870912,33,0.03324008
536870912,32,0.028850079
536870912,31,0.031510115
536870912,30,0.030859947
536870912,29,0.029229879
536870912,28,0.031080008
536870912,27,0.027729988
536870912,26,0.030200005
536870912,25,0.025030136
536870912,24,0.024740219
536870912,23,0.025200129
536870912,22,0.024480104
536870912,21,0.030169964
536870912,20,0.025360107
536870912,19,0.024469852
536870912,18,0.025089979
536870912,17,0.022929907
536870912,16,0.030800104
536870912,15,0.022469997
536870912,14,0.029049873
536870912,13,0.020840168
536870912,12,0.019779921
536870912,11,0.021179914
536870912,10,0.021820068
536870912,9,0.020339966
536870912,8,0.018670082
536870912,7,0.018839836
536870912,6,0.020529985
536870912,5,0.02105999
536870912,4,0.020090103
536870912,3,0.017640114
536870912,2,0.017549992
536870912,1,0.018509865
268435456,50,0.051039934
268435456,49,0.042610168
268435456,48,0.049950123
268435456,47,0.067529917
268435456,46,0.041610003
268435456,45,0.042320013
268435456,44,0.040560007
268435456,43,0.037970066
268435456,42,0.052370071
268435456,41,0.035640001
268435456,40,0.038520098
268435456,39,0.040970087
268435456,38,0.054510117
268435456,37,0.035409927
268435456,36,0.037050009
268435456,35,0.033830166
268435456,34,0.039069891
268435456,33,0.035069942
268435456,32,0.034209967
268435456,31,0.03166008
268435456,30,0.031769991
268435456,29,0.030599833
268435456,28,0.031430006
268435456,27,0.030669928
268435456,26,0.028300047
268435456,25,0.027640104
268435456,24,0.026229858
268435456,23,0.031489849
268435456,22,0.027369976
268435456,21,0.024529934
268435456,20,0.025249958
268435456,19,0.023749828
268435456,18,0.023839951
268435456,17,0.02286005
268435456,16,0.027279854
268435456,15,0.024960041
268435456,14,0.029040098
268435456,13,0.021340132
268435456,12,0.027029991
268435456,11,0.022350073
268435456,10,0.021409988
268435456,9,0.025860071
268435456,8,0.022109985
268435456,7,0.016959906
268435456,6,0.020299911
268435456,5,0.019079924
268435456,4,0.017230034
268435456,3,0.016939878
268435456,2,0.018219948
268435456,1,0.018919945
134217728,50,0.045229912
134217728,49,0.048679829
134217728,48,0.071269989
134217728,47,0.043820143
134217728,46,0.049079895
134217728,45,0.042959929
134217728,44,0.049429893
134217728,43,0.03895998
134217728,42,0.086800098
134217728,41,0.041880131
134217728,40,0.041270018
134217728,39,0.040800095
134217728,38,0.039769888
134217728,37,0.042520046
134217728,36,0.038309813
134217728,35,0.033159971
134217728,34,0.07336998
134217728,33,0.033200026
134217728,32,0.06001997
134217728,31,0.03042984
134217728,30,0.029850006
134217728,29,0.028540134
134217728,28,0.02947998
134217728,27,5.023789883
134217728,26,0.04982996
134217728,25,0.03715992
134217728,24,0.062650204
134217728,23,0.02857995
134217728,22,0.026119947
134217728,21,0.047970057
134217728,20,0.02643013
134217728,19,0.026499987
134217728,18,0.024379969
134217728,17,0.02993989
134217728,16,0.027940035
134217728,15,0.03757
134217728,14,0.022799969
134217728,13,0.025969982
134217728,12,0.025399923
134217728,11,0.026750088
134217728,10,0.021919966
134217728,9,0.021630049
134217728,8,0.020970106
134217728,7,0.021379948
134217728,6,0.022080183
134217728,5,0.021589994
134217728,4,0.021070004
134217728,3,0.019419909
134217728,2,0.020589828
134217728,1,0.019490004
67108864,50,0.041429996
67108864,49,0.041549921
67108864,48,0.066819906
67108864,47,0.04076004
67108864,46,0.040510178
67108864,45,0.067530155
67108864,44,0.057899952
67108864,43,0.037660122
67108864,42,0.038000107
67108864,41,0.041470051
67108864,40,0.052819967
67108864,39,0.032069921
67108864,38,0.033490181
67108864,37,0.030900002
67108864,36,0.035890102
67108864,35,0.037590027
67108864,34,0.04501009
67108864,33,0.031009912
67108864,32,0.03260994
67108864,31,0.053399801
67108864,30,0.028909922
67108864,29,0.028939962
67108864,28,0.034950018
67108864,27,0.033550024
67108864,26,0.040969849
67108864,25,0.035419941
67108864,24,0.029220104
67108864,23,0.02741003
67108864,22,0.025749922
67108864,21,0.026530027
67108864,20,0.028550148
67108864,19,5.022170067
67108864,18,0.026739836
67108864,17,0.023890018
67108864,16,0.041659832
67108864,15,0.023409843
67108864,14,0.022589922
67108864,13,0.043550014
67108864,12,0.043570042
67108864,11,0.020079851
67108864,10,0.021209955
67108864,9,0.021859884
67108864,8,0.019369841
67108864,7,0.019120216
67108864,6,0.020260096
67108864,5,0.02045989
67108864,4,0.017500162
67108864,3,0.016960144
67108864,2,0.017610073
67108864,1,0.01884985
33554432,50,0.039660215
33554432,49,0.043819904
33554432,48,0.044359922
33554432,47,0.040629864
33554432,46,0.064630032
33554432,45,0.047950029
33554432,44,0.038229942
33554432,43,0.040970087
33554432,42,0.059509993
33554432,41,0.034929991
33554432,40,0.055130005
33554432,39,0.060889959
33554432,38,0.058059931
33554432,37,0.041180134
33554432,36,0.036270142
33554432,35,0.05377984
33554432,34,5.034209967
33554432,33,0.034179926
33554432,32,0.035860062
33554432,31,0.052750111
33554432,30,0.029119968
33554432,29,0.050500154
33554432,28,0.046769857
33554432,27,0.034780025
33554432,26,0.045979977
33554432,25,0.031529903
33554432,24,0.025910139
33554432,23,0.026570082
33554432,22,0.060780048
33554432,21,0.024559975
33554432,20,0.024139881
33554432,19,0.022410154
33554432,18,0.021490097
33554432,17,0.021160126
33554432,16,0.021610022
33554432,15,0.020630121
33554432,14,0.065649986
33554432,13,0.042610168
33554432,12,0.020689964
33554432,11,0.021810055
33554432,10,0.022889853
33554432,9,0.020959854
33554432,8,0.020069838
33554432,7,0.021259785
33554432,6,0.019859791
33554432,5,0.017310143
33554432,4,0.020659924
33554432,3,0.222820044
33554432,2,0.018099785
33554432,1,0.020020008
16777216,50,0.058429956
16777216,49,0.063740015
16777216,48,0.038779974
16777216,47,0.058109999
16777216,46,0.069499969
16777216,45,0.071479797
16777216,44,0.038100004
16777216,43,0.045850039
16777216,42,0.035830021
16777216,41,0.03798008
16777216,40,0.036799908
16777216,39,0.036339998
16777216,38,0.034819841
16777216,37,0.032919884
16777216,36,0.035789967
16777216,35,0.051549911
16777216,34,0.030450106
16777216,33,0.034919977
16777216,32,0.031710148
16777216,31,0.03057003
16777216,30,0.028339863
16777216,29,0.029279947
16777216,28,0.026940107
16777216,27,0.02967
16777216,26,0.025910139
16777216,25,0.025049925
16777216,24,0.026360035
16777216,23,0.025759935
16777216,22,0.027590036
16777216,21,0.025160074
16777216,20,0.024300098
16777216,19,0.022689819
16777216,18,0.024189949
16777216,17,0.022610188
16777216,16,0.023530006
16777216,15,0.021399975
16777216,14,0.020550013
16777216,13,0.021800041
16777216,12,0.018540144
16777216,11,0.020910025
16777216,10,0.019999981
16777216,9,0.018239975
16777216,8,0.018700123
16777216,7,0.019410133
16777216,6,0.019360065
16777216,5,0.01887989
16777216,4,0.018569946
16777216,3,0.019490004
16777216,2,0.017980099
16777216,1,0.019039869
8388608,50,0.042249918
8388608,49,0.043869972
8388608,48,0.043439865
8388608,47,0.039530039
8388608,46,0.040199995
8388608,45,0.039069891
8388608,44,0.064519882
8388608,43,0.058539867
8388608,42,5.028980017
8388608,41,0.073980093
8388608,40,0.062569857
8388608,39,0.04805994
8388608,38,0.03847003
8388608,37,0.068390131
8388608,36,0.038779974
8388608,35,0.05388999
8388608,34,0.053580046
8388608,33,0.040699959
8388608,32,0.035139799
8388608,31,0.03847003
8388608,30,0.049570084
8388608,29,0.037490129
8388608,28,0.028809786
8388608,27,0.029199839
8388608,26,0.027559996
8388608,25,0.02651
8388608,24,0.025369883
8388608,23,0.025789976
8388608,22,0.026079893
8388608,21,0.02602005
8388608,20,0.024469852
8388608,19,0.025160074
8388608,18,0.024760008
8388608,17,0.02451992
8388608,16,0.023729801
8388608,15,0.022220135
8388608,14,0.02173996
8388608,13,0.02038002
8388608,12,0.02060008
8388608,11,0.021959782
8388608,10,0.021530151
8388608,9,0.01794982
8388608,8,0.018300056
8388608,7,0.018559933
8388608,6,0.018959999
8388608,5,0.019789934
8388608,4,0.019410133
8388608,3,0.016309977
8388608,2,0.016550064
8388608,1,0.02015996
4194304,50,0.044450045
4194304,49,0.04798007
4194304,48,0.045380116
4194304,47,0.040489912
4194304,46,0.065700054
4194304,45,0.039810181
4194304,44,0.041560173
4194304,43,0.036359787
4194304,42,0.037739992
4194304,41,0.045819998
4194304,40,0.047070026
4194304,39,0.042899847
4194304,38,0.052210093
4194304,37,0.041019917
4194304,36,0.038969994
4194304,35,0.041110039
4194304,34,0.037420034
4194304,33,0.035680056
4194304,32,0.03256011
4194304,31,0.031270027
4194304,30,0.028480053
4194304,29,0.049760103
4194304,28,0.069010019
4194304,27,0.02779007
4194304,26,0.047780037
4194304,25,0.070710182
4194304,24,0.029720068
4194304,23,0.026849985
4194304,22,0.030840158
4194304,21,0.02286005
4194304,20,0.02373004
4194304,19,0.025320053
4194304,18,0.038399935
4194304,17,0.024580002
4194304,16,0.024650097
4194304,15,0.024780035
4194304,14,0.022289991
4194304,13,0.023139954
4194304,12,0.022219896
4194304,11,0.023309946
4194304,10,0.020780087
4194304,9,0.021209955
4194304,8,0.019829988
4194304,7,0.020279884
4194304,6,0.019680023
4194304,5,0.020319939
4194304,4,0.018249989
4194304,3,0.019010067
4194304,2,0.017889977
4194304,1,0.01925993
2097152,50,0.049969912
2097152,49,0.067080021
2097152,48,0.062000036
2097152,47,0.066850185
2097152,46,0.04479003
2097152,45,0.084529877
2097152,44,0.040830135
2097152,43,0.04674983
2097152,42,0.062289953
2097152,41,0.041640043
2097152,40,0.034179926
2097152,39,0.059240103
2097152,38,0.033910036
2097152,37,0.045029879
2097152,36,0.045459986
2097152,35,0.053460121
2097152,34,0.032779932
2097152,33,0.076740026
2097152,32,0.037340164
2097152,31,0.045439959
2097152,30,0.028970003
2097152,29,0.027889967
2097152,28,0.029129982
2097152,27,0.027509928
2097152,26,0.027220011
2097152,25,0.024189949
2097152,24,0.025550127
2097152,23,0.026200056
2097152,22,0.038680077
2097152,21,0.024859905
2097152,20,0.023920059
2097152,19,0.023890018
2097152,18,0.02373004
2097152,17,0.021910191
2097152,16,0.024199963
2097152,15,0.022789955
2097152,14,0.020460129
2097152,13,0.02060008
2097152,12,0.022040129
2097152,11,0.023610115
2097152,10,0.021860123
2097152,9,0.020089865
2097152,8,0.019510031
2097152,7,0.019629955
2097152,6,0.019459963
2097152,5,0.01631999
2097152,4,0.016980171
2097152,3,0.01741004
2097152,2,0.016199827
2097152,1,0.017939806
1048576,50,0.045229912
1048576,49,0.042190075
1048576,48,0.04531002
1048576,47,0.068600178
1048576,46,0.047399998
1048576,45,0.044320107
1048576,44,0.071969986
1048576,43,0.043279886
1048576,42,0.044339895
1048576,41,0.038779974
1048576,40,0.040199995
1048576,39,0.053139925
1048576,38,0.036710024
1048576,37,0.036619902
1048576,36,0.034770012
1048576,35,0.035670042
1048576,34,0.033699989
1048576,33,0.032400131
1048576,32,0.063420057
1048576,31,0.030030012
1048576,30,0.029819965
1048576,29,0.037220001
1048576,28,0.028059959
1048576,27,0.029889822
1048576,26,0.026790142
1048576,25,0.051739931
1048576,24,0.035099983
1048576,23,0.025749922
1048576,22,0.025320053
1048576,21,0.023269892
1048576,20,0.025110006
1048576,19,0.023790121
1048576,18,0.023650169
1048576,17,0.024110079
1048576,16,0.025099993
1048576,15,0.023180008
1048576,14,0.020940065
1048576,13,0.020539999
1048576,12,0.046329975
1048576,11,0.020940065
1048576,10,0.021710157
1048576,9,0.019689798
1048576,8,0.018440008
1048576,7,0.019030094
1048576,6,0.017829895
1048576,5,0.01974988
1048576,4,0.018460035
1048576,3,0.020810127
1048576,2,0.017169952
1048576,1,0.018160105
524288,50,0.045650005
524288,49,0.086519957
524288,48,0.044810057
524288,47,0.039080143
524288,46,0.043950081
524288,45,0.039299965
524288,44,0.054540157
524288,43,0.083230019
524288,42,0.037019968
524288,41,0.046710014
524288,40,0.03606987
524288,39,0.034399986
524288,38,0.034520149
524288,37,0.064450026
524288,36,0.034039974
524288,35,0.049920082
524288,34,0.06633997
524288,33,0.03512001
524288,32,0.097849846
524288,31,0.033670187
524288,30,0.069689989
524288,29,0.07118988
524288,28,0.029759884
524288,27,0.028049946
524288,26,0.038190126
524288,25,0.057780027
524288,24,0.078350067
524288,23,0.036269903
524288,22,0.041589975
524288,21,0.053800106
524288,20,0.029969931
524288,19,0.025279999
524288,18,0.074500084
524288,17,0.044929981
524288,16,0.450639963
524288,15,0.043030024
524288,14,5.308139801
524288,13,0.026590109
524288,12,0.094680071
524288,11,0.026669979
524288,10,0.02606988
524288,9,0.026950121
524288,8,0.024300098
524288,7,0.046139956
524288,6,0.022710085
524288,5,0.030119896
524288,4,0.020099878
524288,3,0.022520065
524288,2,0.022549868
524288,1,0.029279947
262144,50,0.104340076
262144,49,0.088409901
262144,48,0.046079874
262144,47,0.082429886
262144,46,0.048449993
262144,45,0.058080196
262144,44,0.052710056
262144,43,0.040040016
262144,42,5.023339987
262144,41,0.160030127
262144,40,0.068340063
262144,39,0.081619978
262144,38,0.075609922
262144,37,0.039299965
262144,36,0.0521698
262144,35,0.060469866
262144,34,0.139209986
262144,33,0.258189917
262144,32,0.053789854
262144,31,0.127599955
262144,30,0.069010019
262144,29,5.054699898
262144,28,0.119669914
262144,27,0.056169987
262144,26,0.055430174
262144,25,0.059309959
262144,24,0.08333993
262144,23,0.062430143
262144,22,0.025619984
262144,21,0.05031991
262144,20,0.039139986
262144,19,0.026520014
262144,18,0.064650059
262144,17,5.022469997
262144,16,0.054040194
262144,15,0.031100035
262144,14,0.047559977
262144,13,0.026679993
262144,12,0.027719975
262144,11,0.027280092
262144,10,0.047849894
262144,9,0.025220156
262144,8,0.025930166
262144,7,0.031340122
262144,6,0.02327013
262144,5,0.022429943
262144,4,0.043339968
262144,3,0.024419785
262144,2,0.026659966
262144,1,0.024189949
131072,50,0.084399939
131072,49,0.054500103
131072,48,0.043810129
131072,47,0.084520102
131072,46,0.074279785
131072,45,0.040320158
131072,44,0.041260004
131072,43,0.039419889
131072,42,0.078040123
131072,41,0.048670053
131072,40,0.062429905
131072,39,0.062920094
131072,38,0.060260057
131072,37,0.046159983
131072,36,0.037360191
131072,35,5.031669855
131072,34,0.065570116
131072,33,0.033130169
131072,32,0.043420076
131072,31,0.032960176
131072,30,0.040400028
131072,29,0.045269966
131072,28,0.045699835
131072,27,0.02937007
131072,26,0.02986002
131072,25,0.037499905
131072,24,0.030260086
131072,23,0.032530069
131072,22,0.04820013
131072,21,0.027230024
131072,20,0.02670002
131072,19,0.024420023
131072,18,0.022930145
131072,17,0.029839993
131072,16,0.028419971
131072,15,0.02402997
131072,14,5.022069931
131072,13,0.026419878
131072,12,0.023500204
131072,11,0.022609949
131072,10,0.021490097
131072,9,0.035400152
131072,8,0.034810066
131072,7,0.043440104
131072,6,0.03847003
131072,5,0.035199881
131072,4,0.095659971
131072,3,0.046659946
131072,2,0.095880032
131072,1,0.04452014
65536,50,0.108370066
65536,49,0.150149822
65536,48,0.152629852
65536,47,0.05065012
65536,46,0.086410046
65536,45,0.044320107
65536,44,0.050690174
65536,43,0.036929846
65536,42,0.037770033
